,dateRep,cases,countriesAndTerritories,flag
5352,2020-02-02,0,Nigeria,0.0
311,2020-02-02,0,Armenia,0.0
2864,2020-02-02,29,Germany,0.0
1417,2020-02-02,0,Cases_on_an_international_conveyance_Japan,0.0
589,2020-02-02,0,Azerbaijan,0.0
4173,2020-02-02,0,Kuwait,0.0
7017,2020-02-02,2,Sweden,0.0
2638,2020-02-02,39,France,0.0
809,2020-02-02,0,Belarus,0.0
7594,2020-02-02,6,United_Kingdom,0.0
901,2020-02-02,0,Belgium,0.0
3798,2020-02-03,0,Israel,0.0
6894,2020-02-03,7,Sri_Lanka,0.0
7108,2020-02-03,0,Switzerland,0.0
6036,2020-02-03,0,Qatar,0.0
2545,2020-02-03,5,Finland,0.0
1880,2020-02-03,0,Czech_Republic,0.0
2271,2020-02-03,0,Egypt,0.0
185,2020-02-03,0,Algeria,0.0
693,2020-02-03,0,Bahrain,0.0
4883,2020-02-03,0,Monaco,0.0
310,2020-02-03,0,Armenia,0.0
5889,2020-02-03,7,Philippines,0.0
1341,2020-02-03,25,Canada,0.0
1991,2020-02-03,0,Denmark,0.0
47,2020-02-03,0,Afghanistan,0.0
6811,2020-02-03,3,Spain,0.0
900,2020-02-03,0,Belgium,0.0
4618,2020-02-03,61,Malaysia,0.0
2096,2020-02-03,0,Dominican_Republic,0.0
6352,2020-02-03,0,San_Marino,0.0
5351,2020-02-03,0,Nigeria,0.0
5700,2020-02-03,0,Pakistan,0.0
7700,2020-02-03,60,United_States_of_America,0.0
4431,2020-02-03,0,Lithuania,0.0
5434,2020-02-03,0,North_Macedonia,0.0
3698,2020-02-03,0,Ireland,0.0
3890,2020-02-03,12,Italy,0.0
3518,2020-02-03,0,Iran,0.0
7501,2020-02-03,25,United_Arab_Emirates,0.0
2637,2020-02-03,45,France,0.0
3341,2020-02-03,7,India,0.0
7845,2020-02-03,39,Vietnam,0.0
2983,2020-02-03,0,Greece,0.0
4781,2020-02-03,0,Mexico,0.0
6126,2020-02-03,0,Romania,0.0
3250,2020-02-03,0,Iceland,0.0
411,2020-02-03,61,Australia,0.0
1416,2020-02-03,0,Cases_on_an_international_conveyance_Japan,0.0
5060,2020-02-03,10,Nepal,0.0
6213,2020-02-03,6,Russia,0.0
6531,2020-02-03,101,Singapore,0.0
808,2020-02-03,0,Belarus,0.0
2398,2020-02-03,0,Estonia,0.0
6718,2020-02-03,76,South_Korea,0.0
7292,2020-02-03,157,Thailand,0.0
1743,2020-02-03,0,Croatia,0.0
1575,2020-02-03,81363,China,16.0
7593,2020-02-03,8,United_Kingdom,0.0
1230,2020-02-03,7,Cambodia,0.0
3426,2020-02-03,0,Indonesia,0.0
2183,2020-02-03,0,Ecuador,0.0
5527,2020-02-03,0,Norway,0.0
4305,2020-02-03,0,Lebanon,0.0
2863,2020-02-03,38,Germany,0.0
588,2020-02-03,0,Azerbaijan,0.0
5152,2020-02-03,0,Netherlands,0.0
4516,2020-02-03,0,Luxembourg,0.0
7207,2020-02-03,77,Taiwan,0.0
3608,2020-02-03,0,Iraq,0.0
503,2020-02-03,0,Austria,0.0
4172,2020-02-03,0,Kuwait,0.0
4001,2020-02-03,109,Japan,0.0
1080,2020-02-03,0,Brazil,0.0
5246,2020-02-03,0,New_Zealand,0.0
5613,2020-02-03,0,Oman,0.0
7016,2020-02-03,3,Sweden,0.0
2771,2020-02-03,0,Georgia,0.0
2397,2020-02-04,0,Estonia,0.0
5350,2020-02-04,0,Nigeria,0.0
2636,2020-02-04,51,France,0.0
3425,2020-02-04,0,Indonesia,0.0
1742,2020-02-04,0,Croatia,0.0
3249,2020-02-04,0,Iceland,0.0
7592,2020-02-04,10,United_Kingdom,0.0
6351,2020-02-04,0,San_Marino,0.0
2544,2020-02-04,6,Finland,0.0
5151,2020-02-04,0,Netherlands,0.0
1229,2020-02-04,8,Cambodia,0.0
7699,2020-02-04,71,United_States_of_America,0.0
5612,2020-02-04,0,Oman,0.0
309,2020-02-04,0,Armenia,0.0
1879,2020-02-04,0,Czech_Republic,0.0
7291,2020-02-04,176,Thailand,0.0
7844,2020-02-04,48,Vietnam,0.0
4000,2020-02-04,129,Japan,0.0
5699,2020-02-04,0,Pakistan,0.0
4617,2020-02-04,69,Malaysia,0.0
184,2020-02-04,0,Algeria,0.0
3889,2020-02-04,15,Italy,0.0
1415,2020-02-04,0,Cases_on_an_international_conveyance_Japan,0.0
1990,2020-02-04,0,Denmark,0.0
5526,2020-02-04,0,Norway,0.0
4304,2020-02-04,0,Lebanon,0.0
2270,2020-02-04,0,Egypt,0.0
46,2020-02-04,0,Afghanistan,0.0
502,2020-02-04,0,Austria,0.0
5888,2020-02-04,9,Philippines,0.0
3607,2020-02-04,0,Iraq,0.0
1079,2020-02-04,0,Brazil,0.0
4171,2020-02-04,0,Kuwait,0.0
6893,2020-02-04,8,Sri_Lanka,0.0
4882,2020-02-04,0,Monaco,0.0
7500,2020-02-04,30,United_Arab_Emirates,0.0
7206,2020-02-04,87,Taiwan,0.0
6530,2020-02-04,119,Singapore,0.0
6035,2020-02-04,0,Qatar,0.0
6810,2020-02-04,4,Spain,0.0
6717,2020-02-04,92,South_Korea,0.0
899,2020-02-04,1,Belgium,0.0
1574,2020-02-04,101811,China,17.0
2182,2020-02-04,0,Ecuador,0.0
587,2020-02-04,0,Azerbaijan,0.0
1340,2020-02-04,29,Canada,0.0
2862,2020-02-04,49,Germany,0.0
7015,2020-02-04,4,Sweden,0.0
6212,2020-02-04,8,Russia,0.0
807,2020-02-04,0,Belarus,0.0
692,2020-02-04,0,Bahrain,0.0
4515,2020-02-04,0,Luxembourg,0.0
3517,2020-02-04,0,Iran,0.0
4780,2020-02-04,0,Mexico,0.0
7107,2020-02-04,0,Switzerland,0.0
410,2020-02-04,72,Australia,0.0
6125,2020-02-04,0,Romania,0.0
5059,2020-02-04,11,Nepal,0.0
3340,2020-02-04,10,India,0.0
5433,2020-02-04,0,North_Macedonia,0.0
2095,2020-02-04,0,Dominican_Republic,0.0
5245,2020-02-04,0,New_Zealand,0.0
3697,2020-02-04,0,Ireland,0.0
4430,2020-02-04,0,Lithuania,0.0
2770,2020-02-04,0,Georgia,0.0
3797,2020-02-04,0,Israel,0.0
2982,2020-02-04,0,Greece,0.0
586,2020-02-05,0,Azerbaijan,0.0
2181,2020-02-05,0,Ecuador,0.0
6529,2020-02-05,143,Singapore,0.0
3424,2020-02-05,0,Indonesia,0.0
1573,2020-02-05,126131,China,18.0
6716,2020-02-05,110,South_Korea,0.0
5432,2020-02-05,0,North_Macedonia,0.0
1339,2020-02-05,34,Canada,0.0
5349,2020-02-05,0,Nigeria,0.0
3516,2020-02-05,0,Iran,0.0
3696,2020-02-05,0,Ireland,0.0
2981,2020-02-05,0,Greece,0.0
3796,2020-02-05,0,Israel,0.0
45,2020-02-05,0,Afghanistan,0.0
4514,2020-02-05,0,Luxembourg,0.0
4881,2020-02-05,0,Monaco,0.0
2543,2020-02-05,7,Finland,0.0
2861,2020-02-05,60,Germany,0.0
3339,2020-02-05,13,India,0.0
7205,2020-02-05,98,Taiwan,0.0
308,2020-02-05,0,Armenia,0.0
1078,2020-02-05,0,Brazil,0.0
7290,2020-02-05,201,Thailand,0.0
7698,2020-02-05,82,United_States_of_America,0.0
4170,2020-02-05,0,Kuwait,0.0
5698,2020-02-05,0,Pakistan,0.0
2094,2020-02-05,0,Dominican_Republic,0.0
6350,2020-02-05,0,San_Marino,0.0
501,2020-02-05,0,Austria,0.0
1989,2020-02-05,0,Denmark,0.0
3999,2020-02-05,154,Japan,0.0
1741,2020-02-05,0,Croatia,0.0
5611,2020-02-05,0,Oman,0.0
3606,2020-02-05,0,Iraq,0.0
5887,2020-02-05,11,Philippines,0.0
2269,2020-02-05,0,Egypt,0.0
4616,2020-02-05,79,Malaysia,0.0
5525,2020-02-05,0,Norway,0.0
3888,2020-02-05,18,Italy,0.0
6211,2020-02-05,10,Russia,0.0
2396,2020-02-05,0,Estonia,0.0
4303,2020-02-05,0,Lebanon,0.0
5150,2020-02-05,0,Netherlands,0.0
5244,2020-02-05,0,New_Zealand,0.0
3248,2020-02-05,0,Iceland,0.0
409,2020-02-05,84,Australia,0.0
691,2020-02-05,0,Bahrain,0.0
1878,2020-02-05,0,Czech_Republic,0.0
5058,2020-02-05,12,Nepal,0.0
6124,2020-02-05,0,Romania,0.0
7106,2020-02-05,0,Switzerland,0.0
1414,2020-02-05,10,Cases_on_an_international_conveyance_Japan,0.0
2769,2020-02-05,0,Georgia,0.0
7014,2020-02-05,5,Sweden,0.0
4429,2020-02-05,0,Lithuania,0.0
7591,2020-02-05,12,United_Kingdom,0.0
898,2020-02-05,2,Belgium,0.0
7843,2020-02-05,58,Vietnam,0.0
2635,2020-02-05,57,France,0.0
6034,2020-02-05,0,Qatar,0.0
4779,2020-02-05,0,Mexico,0.0
806,2020-02-05,0,Belarus,0.0
6809,2020-02-05,5,Spain,0.0
183,2020-02-05,0,Algeria,0.0
6892,2020-02-05,9,Sri_Lanka,0.0
7499,2020-02-05,35,United_Arab_Emirates,0.0
1228,2020-02-05,9,Cambodia,0.0
4880,2020-02-06,0,Monaco,0.0
5697,2020-02-06,0,Pakistan,0.0
5886,2020-02-06,14,Philippines,0.0
6528,2020-02-06,171,Singapore,0.0
7105,2020-02-06,0,Switzerland,0.0
805,2020-02-06,0,Belarus,0.0
3515,2020-02-06,0,Iran,0.0
897,2020-02-06,3,Belgium,0.0
3998,2020-02-06,179,Japan,0.0
690,2020-02-06,0,Bahrain,0.0
182,2020-02-06,0,Algeria,0.0
2980,2020-02-06,0,Greece,0.0
5431,2020-02-06,0,North_Macedonia,0.0
5057,2020-02-06,13,Nepal,0.0
5149,2020-02-06,0,Netherlands,0.0
1227,2020-02-06,10,Cambodia,0.0
1077,2020-02-06,0,Brazil,0.0
7498,2020-02-06,40,United_Arab_Emirates,0.0
7697,2020-02-06,94,United_States_of_America,0.0
5610,2020-02-06,0,Oman,0.0
7204,2020-02-06,109,Taiwan,0.0
7013,2020-02-06,6,Sweden,0.0
6123,2020-02-06,0,Romania,0.0
5524,2020-02-06,0,Norway,0.0
3795,2020-02-06,0,Israel,0.0
44,2020-02-06,0,Afghanistan,0.0
1572,2020-02-06,154178,China,19.0
1740,2020-02-06,0,Croatia,0.0
2634,2020-02-06,63,France,0.0
7842,2020-02-06,68,Vietnam,0.0
4169,2020-02-06,0,Kuwait,0.0
2768,2020-02-06,0,Georgia,0.0
2860,2020-02-06,71,Germany,0.0
2542,2020-02-06,8,Finland,0.0
1877,2020-02-06,0,Czech_Republic,0.0
3605,2020-02-06,0,Iraq,0.0
2268,2020-02-06,0,Egypt,0.0
500,2020-02-06,0,Austria,0.0
6210,2020-02-06,12,Russia,0.0
3887,2020-02-06,21,Italy,0.0
6033,2020-02-06,0,Qatar,0.0
408,2020-02-06,97,Australia,0.0
3338,2020-02-06,16,India,0.0
1988,2020-02-06,0,Denmark,0.0
4302,2020-02-06,0,Lebanon,0.0
1413,2020-02-06,30,Cases_on_an_international_conveyance_Japan,0.0
3695,2020-02-06,0,Ireland,0.0
2093,2020-02-06,0,Dominican_Republic,0.0
2395,2020-02-06,0,Estonia,0.0
7289,2020-02-06,226,Thailand,0.0
7590,2020-02-06,14,United_Kingdom,0.0
4513,2020-02-06,0,Luxembourg,0.0
6349,2020-02-06,0,San_Marino,0.0
3423,2020-02-06,0,Indonesia,0.0
4615,2020-02-06,91,Malaysia,0.0
3247,2020-02-06,0,Iceland,0.0
6891,2020-02-06,10,Sri_Lanka,0.0
5243,2020-02-06,0,New_Zealand,0.0
5348,2020-02-06,0,Nigeria,0.0
1338,2020-02-06,39,Canada,0.0
585,2020-02-06,0,Azerbaijan,0.0
2180,2020-02-06,0,Ecuador,0.0
4778,2020-02-06,0,Mexico,0.0
6808,2020-02-06,6,Spain,0.0
4428,2020-02-06,0,Lithuania,0.0
307,2020-02-06,0,Armenia,0.0
6715,2020-02-06,133,South_Korea,0.0
7104,2020-02-07,0,Switzerland,0.0
181,2020-02-07,0,Algeria,0.0
1876,2020-02-07,0,Czech_Republic,0.0
5148,2020-02-07,0,Netherlands,0.0
1337,2020-02-07,46,Canada,0.0
3694,2020-02-07,0,Ireland,0.0
4614,2020-02-07,105,Malaysia,0.0
1739,2020-02-07,0,Croatia,0.0
4879,2020-02-07,0,Monaco,0.0
2394,2020-02-07,0,Estonia,0.0
6714,2020-02-07,157,South_Korea,0.0
6032,2020-02-07,0,Qatar,0.0
5609,2020-02-07,0,Oman,0.0
7589,2020-02-07,17,United_Kingdom,0.0
1571,2020-02-07,185385,China,20.0
2979,2020-02-07,0,Greece,0.0
2092,2020-02-07,0,Dominican_Republic,0.0
3514,2020-02-07,0,Iran,0.0
2179,2020-02-07,0,Ecuador,0.0
2633,2020-02-07,69,France,0.0
4512,2020-02-07,0,Luxembourg,0.0
5885,2020-02-07,17,Philippines,0.0
6122,2020-02-07,0,Romania,0.0
1412,2020-02-07,91,Cases_on_an_international_conveyance_Japan,0.0
584,2020-02-07,0,Azerbaijan,0.0
4301,2020-02-07,0,Lebanon,0.0
6890,2020-02-07,11,Sri_Lanka,0.0
4777,2020-02-07,0,Mexico,0.0
7497,2020-02-07,45,United_Arab_Emirates,0.0
3604,2020-02-07,0,Iraq,0.0
1076,2020-02-07,0,Brazil,0.0
499,2020-02-07,0,Austria,0.0
2267,2020-02-07,0,Egypt,0.0
5523,2020-02-07,0,Norway,0.0
7012,2020-02-07,7,Sweden,0.0
6807,2020-02-07,7,Spain,0.0
6209,2020-02-07,14,Russia,0.0
7203,2020-02-07,125,Taiwan,0.0
896,2020-02-07,4,Belgium,0.0
804,2020-02-07,0,Belarus,0.0
7841,2020-02-07,80,Vietnam,0.0
2767,2020-02-07,0,Georgia,0.0
5242,2020-02-07,0,New_Zealand,0.0
3337,2020-02-07,19,India,0.0
4168,2020-02-07,0,Kuwait,0.0
407,2020-02-07,111,Australia,0.0
689,2020-02-07,0,Bahrain,0.0
1987,2020-02-07,0,Denmark,0.0
2859,2020-02-07,83,Germany,0.0
5056,2020-02-07,14,Nepal,0.0
43,2020-02-07,0,Afghanistan,0.0
1226,2020-02-07,11,Cambodia,0.0
3886,2020-02-07,24,Italy,0.0
4427,2020-02-07,0,Lithuania,0.0
6527,2020-02-07,201,Singapore,0.0
5430,2020-02-07,0,North_Macedonia,0.0
3794,2020-02-07,0,Israel,0.0
6348,2020-02-07,0,San_Marino,0.0
5347,2020-02-07,0,Nigeria,0.0
2541,2020-02-07,9,Finland,0.0
5696,2020-02-07,0,Pakistan,0.0
7696,2020-02-07,106,United_States_of_America,0.0
3246,2020-02-07,0,Iceland,0.0
7288,2020-02-07,251,Thailand,0.0
3422,2020-02-07,0,Indonesia,0.0
3997,2020-02-07,204,Japan,0.0
306,2020-02-07,0,Armenia,0.0
3693,2020-02-08,0,Ireland,0.0
3336,2020-02-08,22,India,0.0
5147,2020-02-08,0,Netherlands,0.0
4776,2020-02-08,0,Mexico,0.0
7287,2020-02-08,283,Thailand,0.0
6526,2020-02-08,234,Singapore,0.0
1738,2020-02-08,0,Croatia,0.0
6121,2020-02-08,0,Romania,0.0
2393,2020-02-08,0,Estonia,0.0
7695,2020-02-08,118,United_States_of_America,0.0
1875,2020-02-08,0,Czech_Republic,0.0
7202,2020-02-08,142,Taiwan,0.0
803,2020-02-08,0,Belarus,0.0
1075,2020-02-08,0,Brazil,0.0
5608,2020-02-08,0,Oman,0.0
6806,2020-02-08,8,Spain,0.0
4300,2020-02-08,0,Lebanon,0.0
6889,2020-02-08,12,Sri_Lanka,0.0
3793,2020-02-08,0,Israel,0.0
6347,2020-02-08,0,San_Marino,0.0
2766,2020-02-08,0,Georgia,0.0
7011,2020-02-08,8,Sweden,0.0
5695,2020-02-08,0,Pakistan,0.0
5522,2020-02-08,0,Norway,0.0
7496,2020-02-08,52,United_Arab_Emirates,0.0
3245,2020-02-08,0,Iceland,0.0
6208,2020-02-08,16,Russia,0.0
5241,2020-02-08,0,New_Zealand,0.0
2266,2020-02-08,0,Egypt,0.0
180,2020-02-08,0,Algeria,0.0
406,2020-02-08,125,Australia,0.0
688,2020-02-08,0,Bahrain,0.0
5429,2020-02-08,0,North_Macedonia,0.0
5055,2020-02-08,15,Nepal,0.0
4511,2020-02-08,0,Luxembourg,0.0
3603,2020-02-08,0,Iraq,0.0
583,2020-02-08,0,Azerbaijan,0.0
2540,2020-02-08,10,Finland,0.0
42,2020-02-08,0,Afghanistan,0.0
5346,2020-02-08,0,Nigeria,0.0
1411,2020-02-08,155,Cases_on_an_international_conveyance_Japan,0.0
498,2020-02-08,0,Austria,0.0
7588,2020-02-08,20,United_Kingdom,0.0
1570,2020-02-08,220010,China,21.0
2978,2020-02-08,0,Greece,0.0
5884,2020-02-08,20,Philippines,0.0
4613,2020-02-08,120,Malaysia,0.0
895,2020-02-08,5,Belgium,0.0
7103,2020-02-08,0,Switzerland,0.0
3513,2020-02-08,0,Iran,0.0
7840,2020-02-08,93,Vietnam,0.0
6713,2020-02-08,181,South_Korea,0.0
305,2020-02-08,0,Armenia,0.0
1336,2020-02-08,53,Canada,0.0
2858,2020-02-08,96,Germany,0.0
1986,2020-02-08,0,Denmark,0.0
2632,2020-02-08,80,France,0.0
1225,2020-02-08,12,Cambodia,0.0
4878,2020-02-08,0,Monaco,0.0
3421,2020-02-08,0,Indonesia,0.0
4167,2020-02-08,0,Kuwait,0.0
2091,2020-02-08,0,Dominican_Republic,0.0
6031,2020-02-08,0,Qatar,0.0
4426,2020-02-08,0,Lithuania,0.0
3885,2020-02-08,27,Italy,0.0
3996,2020-02-08,229,Japan,0.0
2178,2020-02-08,0,Ecuador,0.0
6030,2020-02-09,0,Qatar,0.0
2539,2020-02-09,11,Finland,0.0
6712,2020-02-09,206,South_Korea,0.0
5345,2020-02-09,0,Nigeria,0.0
4166,2020-02-09,0,Kuwait,0.0
5054,2020-02-09,16,Nepal,0.0
4425,2020-02-09,0,Lithuania,0.0
7102,2020-02-09,0,Switzerland,0.0
41,2020-02-09,0,Afghanistan,0.0
1410,2020-02-09,219,Cases_on_an_international_conveyance_Japan,0.0
5428,2020-02-09,0,North_Macedonia,0.0
687,2020-02-09,0,Bahrain,0.0
582,2020-02-09,0,Azerbaijan,0.0
2977,2020-02-09,0,Greece,0.0
5883,2020-02-09,23,Philippines,0.0
4510,2020-02-09,0,Luxembourg,0.0
1569,2020-02-09,257242,China,22.0
5521,2020-02-09,0,Norway,0.0
6346,2020-02-09,0,San_Marino,0.0
1985,2020-02-09,0,Denmark,0.0
2765,2020-02-09,0,Georgia,0.0
5694,2020-02-09,0,Pakistan,0.0
4877,2020-02-09,0,Monaco,0.0
2177,2020-02-09,0,Ecuador,0.0
7010,2020-02-09,9,Sweden,0.0
3335,2020-02-09,25,India,0.0
7839,2020-02-09,107,Vietnam,0.0
5240,2020-02-09,0,New_Zealand,0.0
6207,2020-02-09,18,Russia,0.0
6120,2020-02-09,0,Romania,0.0
3244,2020-02-09,0,Iceland,0.0
405,2020-02-09,139,Australia,0.0
2265,2020-02-09,0,Egypt,0.0
7495,2020-02-09,59,United_Arab_Emirates,0.0
3420,2020-02-09,0,Indonesia,0.0
6888,2020-02-09,13,Sri_Lanka,0.0
3792,2020-02-09,0,Israel,0.0
304,2020-02-09,0,Armenia,0.0
6805,2020-02-09,9,Spain,0.0
2392,2020-02-09,0,Estonia,0.0
3512,2020-02-09,0,Iran,0.0
7694,2020-02-09,130,United_States_of_America,0.0
2090,2020-02-09,0,Dominican_Republic,0.0
1874,2020-02-09,0,Czech_Republic,0.0
7201,2020-02-09,160,Taiwan,0.0
1224,2020-02-09,13,Cambodia,0.0
802,2020-02-09,0,Belarus,0.0
2857,2020-02-09,109,Germany,0.0
1074,2020-02-09,0,Brazil,0.0
5607,2020-02-09,0,Oman,0.0
7587,2020-02-09,24,United_Kingdom,0.0
1335,2020-02-09,60,Canada,0.0
3884,2020-02-09,30,Italy,0.0
3602,2020-02-09,0,Iraq,0.0
6525,2020-02-09,274,Singapore,0.0
3995,2020-02-09,254,Japan,0.0
179,2020-02-09,0,Algeria,0.0
894,2020-02-09,6,Belgium,0.0
2631,2020-02-09,91,France,0.0
4299,2020-02-09,0,Lebanon,0.0
497,2020-02-09,0,Austria,0.0
3692,2020-02-09,0,Ireland,0.0
4612,2020-02-09,136,Malaysia,0.0
4775,2020-02-09,0,Mexico,0.0
5146,2020-02-09,0,Netherlands,0.0
7286,2020-02-09,315,Thailand,0.0
1737,2020-02-09,0,Croatia,0.0
5693,2020-02-10,0,Pakistan,0.0
303,2020-02-10,0,Armenia,0.0
1334,2020-02-10,67,Canada,0.0
6887,2020-02-10,14,Sri_Lanka,0.0
2538,2020-02-10,12,Finland,0.0
2176,2020-02-10,0,Ecuador,0.0
2856,2020-02-10,122,Germany,0.0
1984,2020-02-10,0,Denmark,0.0
6029,2020-02-10,0,Qatar,0.0
3334,2020-02-10,28,India,0.0
801,2020-02-10,0,Belarus,0.0
6524,2020-02-10,317,Singapore,0.0
3601,2020-02-10,0,Iraq,0.0
7494,2020-02-10,66,United_Arab_Emirates,0.0
6711,2020-02-10,233,South_Korea,0.0
2264,2020-02-10,0,Egypt,0.0
5882,2020-02-10,26,Philippines,0.0
4298,2020-02-10,0,Lebanon,0.0
7200,2020-02-10,178,Taiwan,0.0
4774,2020-02-10,0,Mexico,0.0
6804,2020-02-10,11,Spain,0.0
1073,2020-02-10,0,Brazil,0.0
893,2020-02-10,7,Belgium,0.0
6206,2020-02-10,20,Russia,0.0
3243,2020-02-10,0,Iceland,0.0
6119,2020-02-10,0,Romania,0.0
3419,2020-02-10,0,Indonesia,0.0
2764,2020-02-10,0,Georgia,0.0
40,2020-02-10,0,Afghanistan,0.0
178,2020-02-10,0,Algeria,0.0
7285,2020-02-10,347,Thailand,0.0
5145,2020-02-10,0,Netherlands,0.0
686,2020-02-10,0,Bahrain,0.0
7693,2020-02-10,142,United_States_of_America,0.0
1736,2020-02-10,0,Croatia,0.0
2391,2020-02-10,0,Estonia,0.0
1873,2020-02-10,0,Czech_Republic,0.0
2976,2020-02-10,0,Greece,0.0
7586,2020-02-10,28,United_Kingdom,0.0
5606,2020-02-10,0,Oman,0.0
581,2020-02-10,0,Azerbaijan,0.0
4876,2020-02-10,0,Monaco,0.0
2089,2020-02-10,0,Dominican_Republic,0.0
3883,2020-02-10,33,Italy,0.0
3994,2020-02-10,279,Japan,0.0
4611,2020-02-10,154,Malaysia,0.0
2630,2020-02-10,102,France,0.0
5053,2020-02-10,17,Nepal,0.0
7101,2020-02-10,0,Switzerland,0.0
4424,2020-02-10,0,Lithuania,0.0
5344,2020-02-10,0,Nigeria,0.0
5427,2020-02-10,0,North_Macedonia,0.0
7838,2020-02-10,121,Vietnam,0.0
5520,2020-02-10,0,Norway,0.0
1223,2020-02-10,14,Cambodia,0.0
3511,2020-02-10,0,Iran,0.0
3791,2020-02-10,0,Israel,0.0
496,2020-02-10,0,Austria,0.0
6345,2020-02-10,0,San_Marino,0.0
4509,2020-02-10,0,Luxembourg,0.0
404,2020-02-10,153,Australia,0.0
1568,2020-02-10,297448,China,23.0
7009,2020-02-10,10,Sweden,0.0
5239,2020-02-10,0,New_Zealand,0.0
3691,2020-02-10,0,Ireland,0.0
1409,2020-02-10,289,Cases_on_an_international_conveyance_Japan,0.0
4165,2020-02-10,0,Kuwait,0.0
1983,2020-02-11,0,Denmark,0.0
3993,2020-02-11,304,Japan,0.0
6118,2020-02-11,0,Romania,0.0
3882,2020-02-11,36,Italy,0.0
5238,2020-02-11,0,New_Zealand,0.0
4423,2020-02-11,0,Lithuania,0.0
6344,2020-02-11,0,San_Marino,0.0
1222,2020-02-11,15,Cambodia,0.0
2855,2020-02-11,135,Germany,0.0
3333,2020-02-11,31,India,0.0
5426,2020-02-11,0,North_Macedonia,0.0
2088,2020-02-11,0,Dominican_Republic,0.0
4610,2020-02-11,172,Malaysia,0.0
892,2020-02-11,8,Belgium,0.0
2629,2020-02-11,113,France,0.0
2763,2020-02-11,0,Georgia,0.0
5519,2020-02-11,0,Norway,0.0
7837,2020-02-11,136,Vietnam,0.0
1567,2020-02-11,340144,China,24.0
1072,2020-02-11,0,Brazil,0.0
6028,2020-02-11,0,Qatar,0.0
4508,2020-02-11,0,Luxembourg,0.0
6886,2020-02-11,15,Sri_Lanka,0.0
7493,2020-02-11,74,United_Arab_Emirates,0.0
7100,2020-02-11,0,Switzerland,0.0
302,2020-02-11,0,Armenia,0.0
5052,2020-02-11,18,Nepal,0.0
4164,2020-02-11,0,Kuwait,0.0
6803,2020-02-11,13,Spain,0.0
5881,2020-02-11,29,Philippines,0.0
6205,2020-02-11,22,Russia,0.0
2175,2020-02-11,0,Ecuador,0.0
3510,2020-02-11,0,Iran,0.0
4875,2020-02-11,0,Monaco,0.0
2390,2020-02-11,0,Estonia,0.0
580,2020-02-11,0,Azerbaijan,0.0
5144,2020-02-11,0,Netherlands,0.0
4297,2020-02-11,0,Lebanon,0.0
1408,2020-02-11,424,Cases_on_an_international_conveyance_Japan,1.0
4773,2020-02-11,0,Mexico,0.0
685,2020-02-11,0,Bahrain,0.0
7692,2020-02-11,155,United_States_of_America,0.0
3790,2020-02-11,0,Israel,0.0
7585,2020-02-11,36,United_Kingdom,0.0
7199,2020-02-11,196,Taiwan,0.0
5343,2020-02-11,0,Nigeria,0.0
800,2020-02-11,0,Belarus,0.0
7284,2020-02-11,379,Thailand,0.0
495,2020-02-11,0,Austria,0.0
3690,2020-02-11,0,Ireland,0.0
1735,2020-02-11,0,Croatia,0.0
5692,2020-02-11,0,Pakistan,0.0
1333,2020-02-11,74,Canada,0.0
7008,2020-02-11,11,Sweden,0.0
5605,2020-02-11,0,Oman,0.0
6523,2020-02-11,362,Singapore,0.0
3418,2020-02-11,0,Indonesia,0.0
177,2020-02-11,0,Algeria,0.0
3242,2020-02-11,0,Iceland,0.0
2537,2020-02-11,13,Finland,0.0
403,2020-02-11,167,Australia,0.0
2975,2020-02-11,0,Greece,0.0
6710,2020-02-11,261,South_Korea,0.0
1872,2020-02-11,0,Czech_Republic,0.0
2263,2020-02-11,0,Egypt,0.0
3600,2020-02-11,0,Iraq,0.0
39,2020-02-11,0,Afghanistan,0.0
4507,2020-02-12,0,Luxembourg,0.0
38,2020-02-12,0,Afghanistan,0.0
6117,2020-02-12,0,Romania,0.0
4874,2020-02-12,0,Monaco,0.0
4296,2020-02-12,0,Lebanon,0.0
6204,2020-02-12,24,Russia,0.0
7198,2020-02-12,214,Taiwan,0.0
4163,2020-02-12,0,Kuwait,0.0
579,2020-02-12,0,Azerbaijan,0.0
2087,2020-02-12,0,Dominican_Republic,0.0
2974,2020-02-12,0,Greece,0.0
3332,2020-02-12,34,India,0.0
6522,2020-02-12,409,Singapore,0.0
1566,2020-02-12,384868,China,25.0
3509,2020-02-12,0,Iran,0.0
1407,2020-02-12,598,Cases_on_an_international_conveyance_Japan,2.0
1071,2020-02-12,0,Brazil,0.0
1871,2020-02-12,0,Czech_Republic,0.0
5604,2020-02-12,0,Oman,0.0
1734,2020-02-12,0,Croatia,0.0
2389,2020-02-12,0,Estonia,0.0
4422,2020-02-12,0,Lithuania,0.0
5143,2020-02-12,0,Netherlands,0.0
494,2020-02-12,0,Austria,0.0
3992,2020-02-12,329,Japan,0.0
7584,2020-02-12,44,United_Kingdom,0.0
176,2020-02-12,0,Algeria,0.0
7007,2020-02-12,12,Sweden,0.0
402,2020-02-12,181,Australia,0.0
5342,2020-02-12,0,Nigeria,0.0
5237,2020-02-12,0,New_Zealand,0.0
6885,2020-02-12,16,Sri_Lanka,0.0
3417,2020-02-12,0,Indonesia,0.0
6343,2020-02-12,0,San_Marino,0.0
1221,2020-02-12,16,Cambodia,0.0
